band,seed,topo,episode,att_strength,n_valid_events,behavioural_residual_episode,root_owned_departures,final_root_owned_count,root_owned_static_cell
80-100,42,90,36,0.7902446975931525,23,0.9661016949152526,0,27,27.966101694915253
80-100,42,90,37,0.7002207978683359,17,2.9661016949152526,1,24,27.966101694915253
80-100,42,90,38,0.8404602729960492,19,3.9661016949152526,0,24,27.966101694915253
80-100,42,90,39,0.6492143162176944,16,-2.0338983050847474,1,29,27.966101694915253
80-100,42,90,40,0.8433031751192175,16,4.9661016949152526,1,22,27.966101694915253
80-100,42,90,41,0.7793956444495254,18,-0.03389830508474745,2,26,27.966101694915253
80-100,42,90,42,0.8681043597559134,15,-2.0338983050847474,3,27,27.966101694915253
80-100,42,90,43,0.73630584878847,10,4.9661016949152526,1,22,27.966101694915253
80-100,42,90,44,0.7830384577709165,11,1.9661016949152526,1,25,27.966101694915253
80-100,42,90,45,0.903251647677583,12,3.9661016949152526,0,24,27.966101694915253
80-100,42,90,46,0.7272965568939552,17,-0.03389830508474745,0,28,27.966101694915253
80-100,42,90,47,0.6942116266582161,12,-0.03389830508474745,0,28,27.966101694915253
80-100,100,10,0,0.9548748712986708,14,-2.8936170212765973,0,35,32.1063829787234
80-100,100,10,1,1.0269272179963689,15,3.1063829787234027,0,29,32.1063829787234
80-100,100,10,2,0.8307505313307046,5,-3.8936170212765973,1,35,32.1063829787234
80-100,100,10,3,0.8626850378433508,7,-1.8936170212765973,0,34,32.1063829787234
80-100,100,10,4,0.9473457828474542,12,-0.8936170212765973,0,33,32.1063829787234
80-100,100,10,5,0.8491255157316725,15,2.1063829787234027,1,29,32.1063829787234
80-100,100,10,6,1.0084629538469017,12,-5.893617021276597,0,38,32.1063829787234
80-100,100,10,7,0.8974359733983874,13,1.1063829787234027,2,29,32.1063829787234
80-100,100,10,8,0.8330505044044306,12,-1.8936170212765973,6,28,32.1063829787234
80-100,100,10,9,0.8134403621245708,14,0.10638297872340274,0,32,32.1063829787234
80-100,100,10,10,0.8277244292199611,15,2.1063829787234027,0,30,32.1063829787234
80-100,100,10,11,0.9128723554313183,15,7.106382978723403,0,25,32.1063829787234
80-100,100,10,12,0.9658975634457809,21,5.106382978723403,0,27,32.1063829787234
80-100,100,10,13,0.7535094244522043,16,-3.8936170212765973,1,35,32.1063829787234
80-100,100,10,14,0.8305152788758278,15,3.1063829787234027,1,28,32.1063829787234
80-100,100,10,15,0.7933834109455347,15,1.1063829787234027,0,31,32.1063829787234
80-100,100,10,16,0.8009553665760905,16,7.106382978723403,0,25,32.1063829787234
80-100,100,10,17,1.0054437783879362,14,4.106382978723403,0,28,32.1063829787234
80-100,100,10,18,0.7624794425598035,12,2.1063829787234027,0,30,32.1063829787234
80-100,100,10,19,0.8028259137287163,13,1.1063829787234027,0,31,32.1063829787234
80-100,100,10,20,1.134072046005167,20,-0.8936170212765973,2,31,32.1063829787234
80-100,100,10,21,0.9725448827126196,14,3.1063829787234027,0,29,32.1063829787234
80-100,100,10,22,0.7492909586367508,15,0.10638297872340274,0,32,32.1063829787234
80-100,100,10,23,0.8816791210944454,12,7.106382978723403,0,25,32.1063829787234
80-100,100,10,24,0.8137954768555408,11,0.10638297872340274,0,32,32.1063829787234
80-100,100,10,25,0.9823056934401393,15,-0.8936170212765973,1,32,32.1063829787234
80-100,100,10,26,1.364347193748332,13,-0.8936170212765973,2,31,32.1063829787234
80-100,100,10,27,0.8136315363281894,21,0.10638297872340274,1,31,32.1063829787234
80-100,100,10,28,1.4017953605983744,11,31.106382978723403,0,1,32.1063829787234
80-100,100,10,29,0.821403663439144,14,-2.8936170212765973,0,35,32.1063829787234
80-100,100,100,0,0.676140901632607,11,-3.8125,0,37,33.1875
80-100,100,100,1,0.7548233565757982,16,6.1875,1,26,33.1875
80-100,100,100,2,0.6493012459638218,15,-3.8125,0,37,33.1875
80-100,100,100,3,0.6058839625523736,12,11.1875,0,22,33.1875
80-100,100,100,4,0.6745606074442289,14,-0.8125,0,34,33.1875
80-100,100,100,5,0.5956013628436874,15,2.1875,1,30,33.1875
80-100,100,100,6,0.7061122008987392,12,4.1875,2,27,33.1875
80-100,100,100,7,0.6501574260764755,16,13.1875,0,20,33.1875
80-100,100,100,8,0.7412645453296136,16,6.1875,1,26,33.1875
80-100,100,100,9,0.7034453180385754,12,-0.8125,0,34,33.1875
80-100,100,100,10,0.8816130267999446,12,-4.8125,0,38,33.1875
80-100,100,100,11,0.7324526170268655,20,9.1875,0,24,33.1875
80-100,100,100,12,0.6951008301830905,17,-1.8125,1,34,33.1875
80-100,100,100,13,0.7853602891322226,20,1.1875,0,32,33.1875
80-100,100,100,14,0.9090441127594274,13,8.1875,0,25,33.1875
80-100,100,100,15,0.7594367554799343,12,2.1875,0,31,33.1875
80-100,100,100,16,0.6601749310890833,15,2.1875,1,30,33.1875
80-100,100,100,17,0.8235425720922649,8,4.1875,2,27,33.1875
80-100,100,100,18,0.8170356828195509,16,3.1875,0,30,33.1875
80-100,100,100,19,0.5198014323000929,14,1.1875,0,32,33.1875
80-100,100,100,20,0.892330460033069,15,2.1875,2,29,33.1875
80-100,100,100,21,0.7717764198314399,13,8.1875,0,25,33.1875
80-100,100,100,22,0.7423633048569577,18,8.1875,1,24,33.1875
80-100,100,100,23,0.8317126196498672,15,5.1875,0,28,33.1875
80-100,100,100,24,0.7983174560902019,15,6.1875,1,26,33.1875
80-100,100,100,25,0.7417436927246551,15,1.1875,0,32,33.1875
80-100,100,100,26,0.5293807808140462,11,4.1875,0,29,33.1875
80-100,100,100,27,0.7298062479433914,9,6.1875,0,27,33.1875
80-100,100,100,28,0.9529870841652155,14,6.1875,0,27,33.1875
80-100,100,100,29,0.902357164490968,15,4.1875,0,29,33.1875
80-100,100,100,30,0.7845140003191773,16,3.1875,0,30,33.1875
80-100,100,100,31,0.8075930203000704,15,2.1875,1,30,33.1875
80-100,100,100,32,0.9794641762439694,14,3.1875,3,27,33.1875
80-100,100,100,33,0.7916259166585016,14,-3.8125,2,35,33.1875
80-100,100,100,34,0.800145320314914,15,3.1875,1,29,33.1875
80-100,100,100,35,0.8983384042978286,15,10.1875,0,23,33.1875
80-100,100,100,36,0.7032844873145223,10,6.1875,0,27,33.1875
80-100,100,100,37,0.5209791226002077,15,7.1875,0,26,33.1875
80-100,100,100,38,0.8965004735759327,14,0.1875,5,28,33.1875
80-100,100,100,39,0.7955854088068008,18,-1.8125,0,35,33.1875
80-100,100,100,40,0.7223225311519434,13,5.1875,0,28,33.1875
80-100,100,100,41,0.7440639951237245,16,4.1875,2,27,33.1875
80-100,100,100,42,0.6286318269040849,9,1.1875,0,32,33.1875
80-100,100,100,43,0.814364989180691,13,1.1875,1,31,33.1875
80-100,100,100,44,0.8469452769495547,12,5.1875,1,27,33.1875
80-100,100,100,45,0.8069735865785994,11,3.1875,0,30,33.1875
80-100,100,100,46,0.6249966355971992,11,3.1875,0,30,33.1875
80-100,100,100,47,0.8411845840455499,16,-2.8125,3,33,33.1875
80-100,100,17,0,0.6674224171836517,19,-0.7592592592592595,0,34,33.24074074074074
80-100,100,17,1,0.6615278838986629,19,-0.7592592592592595,1,33,33.24074074074074
80-100,100,17,2,0.7331912505906075,20,0.24074074074074048,1,32,33.24074074074074
80-100,100,17,3,0.7554517459418428,19,3.2407407407407405,1,29,33.24074074074074
80-100,100,17,4,0.7970176012451319,19,2.2407407407407405,1,30,33.24074074074074
80-100,100,17,5,0.7167309335782193,16,0.24074074074074048,1,32,33.24074074074074
80-100,100,17,6,0.7243072582874447,10,-3.7592592592592595,0,37,33.24074074074074
80-100,100,17,7,0.7249450620496646,10,1.2407407407407405,0,32,33.24074074074074
80-100,100,17,8,0.6706662588358785,13,-1.7592592592592595,0,35,33.24074074074074
80-100,100,17,9,0.7029395745756726,15,-2.7592592592592595,0,36,33.24074074074074
80-100,100,17,10,0.720225881334045,16,9.24074074074074,0,24,33.24074074074074
80-100,100,17,11,0.843964364630385,13,3.2407407407407405,1,29,33.24074074074074
80-100,100,17,12,0.8362954468798957,14,-0.7592592592592595,0,34,33.24074074074074
80-100,100,17,13,0.7210421846946702,10,-8.75925925925926,0,42,33.24074074074074
80-100,100,17,14,0.8706637072815177,17,-7.7592592592592595,2,39,33.24074074074074
80-100,100,17,15,0.7939206269673176,18,-0.7592592592592595,0,34,33.24074074074074
80-100,100,17,16,0.8634118435438722,10,1.2407407407407405,1,31,33.24074074074074
80-100,100,17,17,0.6319470681299112,19,-10.75925925925926,0,44,33.24074074074074
80-100,100,17,18,0.7154251235770062,12,1.2407407407407405,1,31,33.24074074074074
80-100,100,17,19,0.6821404910180717,20,-5.7592592592592595,0,39,33.24074074074074
80-100,100,17,20,0.7144682901911438,10,1.2407407407407405,0,32,33.24074074074074
80-100,100,17,21,0.7537563771940767,15,15.24074074074074,0,18,33.24074074074074
80-100,100,17,22,0.7578724661434535,16,-1.7592592592592595,0,35,33.24074074074074
80-100,100,17,23,0.7611639818124887,18,7.2407407407407405,0,26,33.24074074074074
80-100,100,17,24,0.8436042795578639,15,0.24074074074074048,0,33,33.24074074074074
80-100,100,17,25,0.94608415179671,13,-4.7592592592592595,0,38,33.24074074074074
80-100,100,17,26,0.5749641235273045,13,-3.7592592592592595,0,37,33.24074074074074
80-100,100,17,27,0.6690418539060787,11,-4.7592592592592595,0,38,33.24074074074074
80-100,100,17,28,0.7523125599005392,14,3.2407407407407405,1,29,33.24074074074074
80-100,100,17,29,0.7309251203512152,15,-3.7592592592592595,2,35,33.24074074074074
80-100,100,18,0,0.7167586446074503,14,5.666666666666668,0,23,28.666666666666668
80-100,100,18,1,0.660059998385035,13,-1.3333333333333321,2,28,28.666666666666668
80-100,100,18,2,0.6842599914354437,17,3.666666666666668,1,24,28.666666666666668
80-100,100,18,3,0.6435016039758921,14,1.6666666666666679,0,27,28.666666666666668
80-100,100,18,4,0.833446498028934,15,2.666666666666668,0,26,28.666666666666668
80-100,100,18,5,0.7025367671158165,12,10.666666666666668,0,18,28.666666666666668
80-100,100,18,6,1.0841507845092564,10,2.666666666666668,0,26,28.666666666666668
80-100,100,18,7,0.6905464903141062,15,-2.333333333333332,2,29,28.666666666666668
80-100,100,18,8,0.7656033173729868,23,-2.333333333333332,2,29,28.666666666666668
80-100,100,18,9,0.9615673437448484,14,2.666666666666668,0,26,28.666666666666668
80-100,100,18,10,0.8772625444456935,15,6.666666666666668,0,22,28.666666666666668
80-100,100,18,11,0.7643898007674859,13,1.6666666666666679,0,27,28.666666666666668
80-100,100,18,12,0.8597554368898273,12,3.666666666666668,1,24,28.666666666666668
80-100,100,18,13,0.8578528984111141,11,-2.333333333333332,1,30,28.666666666666668
80-100,100,18,14,1.1545517880391951,12,2.666666666666668,0,26,28.666666666666668
80-100,100,18,15,0.7671109532937408,10,-0.33333333333333215,2,27,28.666666666666668
80-100,100,18,16,1.120742356373618,15,1.6666666666666679,0,27,28.666666666666668
80-100,100,18,17,0.7832401841361489,9,2.666666666666668,0,26,28.666666666666668
80-100,100,18,18,0.7341307680388647,14,1.6666666666666679,1,26,28.666666666666668
80-100,100,18,19,0.6524674308796724,12,3.666666666666668,0,25,28.666666666666668
80-100,100,18,20,0.9090173934896787,15,5.666666666666668,1,22,28.666666666666668
80-100,100,18,21,0.9367622520852213,18,4.666666666666668,0,24,28.666666666666668
80-100,100,18,22,0.8510326725346121,11,5.666666666666668,0,23,28.666666666666668
80-100,100,18,23,0.8729334851377644,16,6.666666666666668,0,22,28.666666666666668
80-100,100,18,24,0.7894828845198978,17,0.6666666666666679,0,28,28.666666666666668
80-100,100,18,25,0.805874316394329,15,-1.3333333333333321,0,30,28.666666666666668
80-100,100,18,26,0.7042920936830341,20,-2.333333333333332,0,31,28.666666666666668
80-100,100,18,27,0.7569019904282565,12,-8.333333333333332,0,37,28.666666666666668
80-100,100,18,28,0.9722899252767948,17,2.666666666666668,1,25,28.666666666666668
80-100,100,18,29,0.7934735529548065,11,-1.3333333333333321,1,29,28.666666666666668
80-100,100,18,30,0.7615735510896359,14,5.666666666666668,0,23,28.666666666666668
80-100,100,18,31,0.7420311540365219,15,-2.333333333333332,2,29,28.666666666666668
80-100,100,18,32,0.7883052523026154,21,-3.333333333333332,1,31,28.666666666666668
80-100,100,18,33,0.8240908285986412,17,-1.3333333333333321,1,29,28.666666666666668
80-100,100,18,34,0.8298467352556494,13,-2.333333333333332,4,27,28.666666666666668
80-100,100,18,35,0.9114738046482671,16,0.6666666666666679,0,28,28.666666666666668
80-100,100,18,36,0.9271753863198683,20,-1.3333333333333321,1,29,28.666666666666668
80-100,100,18,37,0.9168914390656238,13,6.666666666666668,2,20,28.666666666666668
80-100,100,18,38,0.8261905614286661,20,-6.333333333333332,0,35,28.666666666666668
80-100,100,18,39,0.8254653516924009,16,0.6666666666666679,1,27,28.666666666666668
80-100,100,18,40,0.7200913242663124,14,-2.333333333333332,2,29,28.666666666666668
80-100,100,18,41,0.7737596745395826,18,1.6666666666666679,0,27,28.666666666666668
80-100,100,18,42,0.7888224706652441,14,-0.33333333333333215,1,28,28.666666666666668
80-100,100,18,43,0.7921773120372867,12,-6.333333333333332,1,34,28.666666666666668
80-100,100,18,44,0.8723651314503513,16,7.666666666666668,0,21,28.666666666666668
80-100,100,18,45,0.7542131144242982,15,0.6666666666666679,1,27,28.666666666666668
80-100,100,18,46,0.8160674679758293,14,4.666666666666668,0,24,28.666666666666668
80-100,100,18,47,0.9943840766791254,10,4.666666666666668,1,23,28.666666666666668
80-100,100,18,48,0.8057648302637972,16,-4.333333333333332,1,32,28.666666666666668
80-100,100,18,49,0.7678774705910612,21,-4.333333333333332,1,32,28.666666666666668
80-100,100,18,50,0.9029511160647067,13,-4.333333333333332,3,30,28.666666666666668
80-100,100,18,51,0.7650692265382723,19,1.6666666666666679,1,26,28.666666666666668
80-100,100,18,52,0.6403774213977158,17,3.666666666666668,0,25,28.666666666666668
80-100,100,18,53,0.7464931003632955,16,-0.33333333333333215,2,27,28.666666666666668
80-100,100,18,54,0.7985530749966319,13,-3.333333333333332,0,32,28.666666666666668
80-100,100,18,55,0.8434457059328755,15,-0.33333333333333215,1,28,28.666666666666668
80-100,100,18,56,0.7368747017753776,16,0.6666666666666679,3,25,28.666666666666668
80-100,100,18,57,0.9088604217395186,10,-0.33333333333333215,2,27,28.666666666666668
80-100,100,18,58,0.7962110108385484,15,4.666666666666668,2,22,28.666666666666668
80-100,100,18,59,0.9749928327343825,14,-4.333333333333332,0,33,28.666666666666668
80-100,100,18,60,0.8205182095698547,16,-1.3333333333333321,0,30,28.666666666666668
80-100,100,18,61,0.7596439460546456,22,10.666666666666668,0,18,28.666666666666668
80-100,100,18,62,0.8816552163813921,17,5.666666666666668,0,23,28.666666666666668
80-100,100,18,63,0.8173414750278674,11,1.6666666666666679,0,27,28.666666666666668
80-100,100,18,64,0.6796145619092775,14,-2.333333333333332,1,30,28.666666666666668
80-100,100,18,65,0.8144868837956053,13,-3.333333333333332,2,30,28.666666666666668
80-100,100,2,0,0.6437343093233981,14,2.0,0,30,32.0
80-100,100,2,1,0.8095098585278416,12,-4.0,1,35,32.0
80-100,100,2,2,0.7267019337305101,16,0.0,0,32,32.0
80-100,100,2,3,0.24599370389478278,16,-2.0,0,34,32.0
80-100,100,2,4,0.6847047550095753,11,-1.0,2,31,32.0
80-100,100,2,5,0.7811444337395105,11,1.0,0,31,32.0
80-100,100,2,6,0.7448589228093624,20,3.0,0,29,32.0
80-100,100,2,7,0.6703325111385701,14,1.0,1,30,32.0
80-100,100,2,8,0.7013093672545725,19,-4.0,0,36,32.0
80-100,100,2,9,0.8911985727803161,12,-8.0,0,40,32.0
80-100,100,2,10,0.7618585107300211,17,0.0,0,32,32.0
80-100,100,2,11,0.7465499631750087,15,0.0,1,31,32.0
80-100,100,2,12,0.6238571549144883,15,-4.0,0,36,32.0
80-100,100,2,13,0.6979208502990122,13,5.0,1,26,32.0
80-100,100,2,14,0.6689615802218517,12,5.0,0,27,32.0
80-100,100,2,15,0.7029146971491476,15,3.0,0,29,32.0
80-100,100,2,16,0.7014346245144095,14,-4.0,0,36,32.0
80-100,100,2,17,0.6288074803072959,10,7.0,0,25,32.0
80-100,100,2,18,0.6803538745311513,22,-3.0,0,35,32.0
80-100,100,2,19,0.6384339797931413,15,-3.0,0,35,32.0
80-100,100,2,20,0.8993470062337378,17,1.0,0,31,32.0
80-100,100,2,21,0.821321210772213,18,-6.0,0,38,32.0
80-100,100,2,22,0.6841843521067251,15,-3.0,1,34,32.0
80-100,100,2,23,0.634797149648269,9,1.0,1,30,32.0
80-100,100,2,24,0.7668529938026849,18,-2.0,1,33,32.0
80-100,100,2,25,0.704424801748246,21,3.0,0,29,32.0
80-100,100,2,26,0.6218288652931473,14,-2.0,1,33,32.0
80-100,100,2,27,0.6967442535007229,13,-5.0,0,37,32.0
80-100,100,2,28,0.6525139367440715,8,-7.0,0,39,32.0
80-100,100,2,29,0.8287624826654791,15,-2.0,1,33,32.0
80-100,100,5,0,0.7294223755239867,13,8.089743589743591,0,15,23.08974358974359
80-100,100,5,1,0.6798262423059592,12,-4.910256410256409,0,28,23.08974358974359
80-100,100,5,2,0.688741979532336,19,1.0897435897435912,0,22,23.08974358974359
80-100,100,5,3,0.7300794878353675,15,-2.910256410256409,0,26,23.08974358974359
80-100,100,5,4,0.9441968929869208,11,-2.910256410256409,0,26,23.08974358974359
80-100,100,5,5,0.7664772349801895,19,2.089743589743591,0,21,23.08974358974359
80-100,100,5,6,0.7131475473467547,13,6.089743589743591,0,17,23.08974358974359
80-100,100,5,7,0.8266995562589727,16,3.089743589743591,2,18,23.08974358974359
80-100,100,5,8,0.7052335480872828,13,-3.910256410256409,0,27,23.08974358974359
80-100,100,5,9,0.6754658826711503,11,-1.9102564102564088,1,24,23.08974358974359
80-100,100,5,10,0.7087548050330952,12,-2.910256410256409,0,26,23.08974358974359
80-100,100,5,11,0.8089145657825557,17,4.089743589743591,1,18,23.08974358974359
80-100,100,5,12,0.6507638956491764,13,-4.910256410256409,1,27,23.08974358974359
80-100,100,5,13,0.6787011031992733,12,0.0897435897435912,1,22,23.08974358974359
80-100,100,5,14,0.6322788283494967,14,0.0897435897435912,1,22,23.08974358974359
80-100,100,5,15,0.7746912254951894,13,-0.9102564102564088,1,23,23.08974358974359
80-100,100,5,16,0.6907550428295508,12,-2.910256410256409,0,26,23.08974358974359
80-100,100,5,17,0.7350143276747655,11,-0.9102564102564088,0,24,23.08974358974359
80-100,100,5,18,0.7376118789498622,13,-1.9102564102564088,0,25,23.08974358974359
80-100,100,5,19,0.8362379401057426,14,-3.910256410256409,0,27,23.08974358974359
80-100,100,5,20,0.6440262750722467,15,-3.910256410256409,1,26,23.08974358974359
80-100,100,5,21,0.7453978028614074,10,-3.910256410256409,3,24,23.08974358974359
80-100,100,5,22,0.759206976625137,12,2.089743589743591,0,21,23.08974358974359
80-100,100,5,23,0.6315662698820234,15,1.0897435897435912,0,22,23.08974358974359
80-100,100,5,24,0.6921403147538917,18,-2.910256410256409,0,26,23.08974358974359
80-100,100,5,25,0.6604985485577749,18,-1.9102564102564088,0,25,23.08974358974359
80-100,100,5,26,0.6836881082166325,11,3.089743589743591,0,20,23.08974358974359
80-100,100,5,27,0.6969739787164144,16,-2.910256410256409,1,25,23.08974358974359
80-100,100,5,28,0.8869656237463156,15,0.0897435897435912,0,23,23.08974358974359
80-100,100,5,29,0.7125886356354587,9,2.089743589743591,0,21,23.08974358974359
80-100,100,5,30,0.6985839505336786,19,-1.9102564102564088,1,24,23.08974358974359
80-100,100,5,31,0.7438780512464674,19,0.0897435897435912,0,23,23.08974358974359
80-100,100,5,32,0.7727663788412299,14,6.089743589743591,0,17,23.08974358974359
80-100,100,5,33,0.703427994158119,15,0.0897435897435912,0,23,23.08974358974359
80-100,100,5,34,0.8004679777933394,17,-5.910256410256409,0,29,23.08974358974359
